Date,Open,High,Low,Close,GDP,Unemployment Rate,Interest Rate,M2 Money Supply,Inflation
1993-06-25,689.76,695.3,689.88,694.81,6808.939,7.0,3.0,3442.4,3.569326945
1993-06-28,696.21,702.83,702.83,702.84,6808.939,7.0,3.0,3442.4,3.569326945
1993-06-29,703.71,703.3,700.3,701.07,6808.939,7.0,3.0,3442.4,3.569326945
1993-06-30,702.13,705.42,702.95,703.95,6808.939,7.0,3.0,3442.4,3.569326945
1993-07-01,704.42,703.59,700.79,703.59,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-02,703.43,704.49,704.49,704.49,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-06,704.53,705.73,701.42,702.22,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-07,700.19,698.79,697.85,698.79,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-08,699.6,702.71,702.71,702.71,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-09,702.82,705.81,705.81,705.81,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-12,706.66,707.67,707.67,707.67,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-13,708.55,708.9,707.51,708.47,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-14,708.8,713.59,707.87,712.49,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-15,712.18,711.35,708.41,708.69,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-16,707.94,705.29,699.24,699.73,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-19,699.17,699.23,694.7,695.83,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-20,698.16,701.92,696.28,701.9,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-21,701.31,700.54,698.97,700.08,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-22,701.01,701.26,694.94,695.52,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-23,696.54,700.52,696.75,700.24,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-26,700.8,704.54,704.54,704.54,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-27,704.59,704.0,700.1,701.0,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-28,701.61,705.59,701.75,705.59,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-29,706.29,708.46,706.59,707.24,6882.098,6.9,3.0,3442.0,3.422616714
1993-07-30,706.54,704.7,702.86,704.7,6882.098,6.9,3.0,3442.0,3.422616714
1993-08-02,705.06,707.66,705.64,707.66,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-03,708.72,709.69,708.26,709.01,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-04,709.41,713.79,708.82,713.79,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-05,714.32,715.5,714.08,715.5,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-06,715.91,718.21,716.64,718.08,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-09,717.92,720.95,717.41,718.49,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-10,718.36,718.33,716.64,717.08,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-11,718.4,718.77,717.86,718.77,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-12,719.92,721.24,715.52,717.12,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-13,716.82,718.26,717.03,718.26,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-16,720.0,726.89,726.89,726.89,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-17,727.33,731.01,727.34,731.01,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-18,733.5,736.88,733.26,734.83,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-19,734.37,733.45,730.48,730.48,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-20,730.25,730.96,729.48,730.96,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-23,730.47,731.07,729.36,730.86,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-24,730.98,735.37,731.23,735.14,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-25,734.72,737.12,732.59,733.66,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-26,732.85,732.43,727.91,731.39,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-27,732.06,734.07,731.52,734.07,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-30,734.69,738.19,735.03,737.38,6882.098,6.8,3.0,3445.7,3.508810757
1993-08-31,738.42,742.85,739.16,742.84,6882.098,6.8,3.0,3445.7,3.508810757
1993-09-01,742.79,746.16,742.37,746.15,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-02,747.37,749.05,747.2,748.65,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-03,748.51,749.71,747.11,749.71,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-07,749.43,749.11,738.6,739.35,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-08,737.54,734.48,724.48,730.73,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-09,732.61,737.71,737.71,737.71,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-10,739.23,744.31,740.02,744.31,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-13,745.12,740.32,740.32,740.32,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-14,737.41,734.85,730.35,732.64,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-15,732.93,739.61,730.7,739.55,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-16,739.56,740.47,738.59,739.8,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-17,737.74,741.11,737.83,740.11,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-20,741.46,744.07,740.21,740.21,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-21,741.08,733.56,733.56,733.56,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-22,735.72,745.54,736.93,745.54,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-23,746.55,752.26,747.42,752.26,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-24,751.87,754.65,752.02,754.65,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-27,756.45,759.95,757.37,759.95,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-28,760.73,763.67,759.67,763.66,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-29,764.62,766.06,762.37,763.17,6882.098,6.7,3.0,3452.2,3.642383692
1993-09-30,762.87,762.79,760.17,762.78,6882.098,6.7,3.0,3452.2,3.642383692
1993-10-01,762.52,763.23,763.23,763.23,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-04,763.19,765.11,763.49,764.84,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-05,765.71,767.2,759.96,762.27,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-06,763.11,767.36,764.77,764.77,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-07,765.29,765.03,761.58,762.49,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-08,763.5,764.65,759.18,764.27,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-11,765.45,767.66,764.81,767.65,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-12,770.26,772.57,771.16,772.46,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-13,774.2,778.97,778.97,778.97,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-14,780.28,785.5,781.78,785.41,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-15,787.92,790.56,785.93,787.42,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-18,788.42,789.11,782.87,782.91,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-19,782.33,781.45,768.29,768.71,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-20,770.51,771.73,767.43,768.25,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-21,767.74,771.28,771.28,771.28,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-22,772.11,772.69,772.69,772.68,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-25,773.67,774.26,768.04,769.75,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-26,770.0,769.58,763.35,765.46,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-27,766.05,771.88,771.88,771.88,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-28,771.16,776.42,771.44,773.49,7013.738,6.8,3.0,3456.7,3.424737275
1993-10-29,773.75,779.26,774.8,779.26,7013.738,6.8,3.0,3456.7,3.424737275
1993-11-01,779.78,783.77,779.59,783.77,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-02,784.55,785.66,780.33,785.66,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-03,786.1,785.15,772.25,772.95,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-04,772.56,770.22,757.22,757.26,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-05,755.26,762.99,749.18,762.99,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-08,764.3,767.64,761.83,766.21,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-09,769.63,774.09,769.75,769.84,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-10,772.05,776.52,770.56,776.5,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-11,777.45,778.98,778.98,778.98,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-12,779.54,780.01,778.26,779.32,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-15,779.99,779.42,772.45,772.45,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-16,772.53,772.37,767.44,771.69,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-17,772.61,773.12,762.04,762.36,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-18,763.31,761.1,753.76,754.34,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-19,752.49,754.88,750.79,751.56,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-22,749.38,746.42,738.13,738.13,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-23,740.35,746.82,740.52,746.82,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-24,748.09,753.18,749.85,753.18,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-26,753.7,754.87,753.91,754.87,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-29,755.36,756.02,751.54,751.54,7013.738,6.6,3.0,3470.1,3.436277096
1993-11-30,751.35,754.41,749.42,754.39,7013.738,6.6,3.0,3470.1,3.436277096
1993-12-01,757.4,763.87,759.28,763.81,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-02,764.8,766.73,762.58,766.73,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-03,768.82,772.23,769.27,772.22,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-06,767.2,771.12,766.49,771.09,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-07,771.54,771.54,767.87,769.35,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-08,768.13,767.89,766.37,767.89,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-09,766.4,765.26,761.11,761.49,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-10,761.84,761.0,758.19,760.74,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-13,760.95,759.72,757.56,759.72,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-14,759.86,759.54,751.29,751.47,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-15,751.81,752.97,750.61,752.97,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-16,753.2,755.82,754.14,755.53,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-17,757.17,759.58,758.16,759.23,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-20,759.61,760.15,760.15,760.15,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-21,759.86,762.21,755.63,755.63,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-22,754.98,756.09,752.67,756.07,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-23,757.02,758.78,757.37,758.7,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-27,758.92,761.06,758.37,761.06,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-28,762.03,764.57,760.5,764.56,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-29,764.1,768.48,764.4,768.48,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-30,769.06,771.1,768.26,771.08,7013.738,6.5,3.0,3474.5,3.548475916
1993-12-31,770.54,776.84,770.93,776.8,7013.738,6.5,3.0,3474.5,3.548475916
1994-01-03,777.29,775.08,768.98,770.76,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-04,771.08,774.28,774.28,774.28,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-05,774.82,778.05,773.91,778.05,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-06,779.37,781.09,778.38,780.41,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-07,779.82,783.31,778.39,782.94,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-10,783.55,787.29,783.18,786.69,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-11,786.79,786.33,784.49,785.52,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-12,787.27,788.26,783.35,786.87,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-13,786.24,787.84,784.91,787.81,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-14,788.78,792.44,789.63,792.31,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-17,792.16,792.46,791.14,792.18,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-18,792.73,793.02,791.43,793.02,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-19,792.08,790.45,787.82,789.28,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-20,789.84,793.03,790.03,793.03,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-21,794.15,794.3,793.0,794.28,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-24,793.27,793.94,790.48,790.65,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-25,790.62,786.39,786.39,786.39,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-26,785.71,789.22,785.13,788.8,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-27,789.42,792.99,788.71,792.88,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-28,793.6,796.54,794.55,796.53,7115.652,6.6,3.0,3474.9,3.375759896
1994-01-31,797.2,800.48,797.79,800.47,7115.652,6.6,3.0,3474.9,3.375759896
1994-02-01,799.99,798.58,795.35,797.24,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-02,796.87,799.58,796.83,799.57,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-03,798.62,798.63,795.07,797.79,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-04,797.57,797.83,777.28,777.28,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-07,773.44,779.2,767.46,779.2,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-08,779.79,782.7,778.53,782.7,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-09,783.35,787.05,783.65,786.53,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-10,787.43,788.48,783.33,783.42,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-11,782.18,782.33,778.41,781.39,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-14,782.16,785.8,783.05,785.45,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-15,785.62,790.12,785.64,790.12,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-16,791.36,793.0,790.51,792.62,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-17,793.95,796.02,789.38,790.24,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-18,790.66,791.89,785.21,788.85,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-22,788.46,791.15,785.94,791.15,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-23,791.91,792.61,789.01,789.11,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-24,786.18,782.58,777.85,779.24,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-25,781.37,783.78,780.5,783.78,7115.652,6.6,3.0,3475.7,3.415920384
1994-02-28,785.62,792.5,792.5,792.5,7115.652,6.6,3.0,3475.7,3.415920384
1994-03-01,793.35,792.32,784.02,788.64,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-02,783.27,783.47,772.25,783.47,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-03,784.54,786.52,784.05,784.58,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-04,785.92,790.55,786.04,790.55,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-07,792.06,795.43,794.27,795.05,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-08,794.89,794.96,791.34,792.12,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-09,793.47,794.26,789.94,793.05,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-10,793.98,794.52,787.71,789.09,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-11,788.83,789.69,786.6,789.2,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-14,790.02,792.92,790.29,792.8,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-15,793.35,795.26,792.9,793.52,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-16,794.6,798.99,794.72,798.99,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-17,800.06,803.86,800.57,803.85,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-18,804.43,803.93,800.37,803.93,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-21,803.39,800.98,797.29,797.3,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-22,796.13,797.35,795.36,796.34,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-23,797.52,797.53,797.53,797.51,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-24,796.85,793.91,783.28,786.68,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-25,787.07,787.64,783.45,783.45,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-28,784.21,782.57,768.37,772.5,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-29,772.77,772.67,755.29,755.29,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-30,753.27,751.43,742.48,744.91,7115.652,6.5,3.0,3480.1,3.570150943
1994-03-31,745.73,747.52,732.52,743.46,7115.652,6.5,3.0,3480.1,3.570150943
1994-04-04,737.13,727.41,727.41,727.41,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-05,731.95,750.96,739.15,750.95,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-06,751.93,751.67,745.4,750.72,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-07,753.03,755.17,751.26,755.17,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-08,755.35,753.68,746.22,748.71,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-11,748.38,749.16,746.48,748.11,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-12,747.83,747.68,738.38,739.22,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-13,740.59,740.09,724.52,727.38,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-14,725.83,729.51,726.61,727.31,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-15,727.8,729.67,727.26,727.97,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-18,729.49,730.76,719.97,720.45,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-19,722.72,722.62,709.27,712.85,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-20,714.59,717.64,704.22,705.52,7246.931,6.4,3.0,3481.3,3.354397547
1994-04-21,707.26,718.74,707.84,718.74,7246.931,6.4,3.5,3481.3,3.354397547
1994-04-22,720.47,722.56,722.56,722.56,7246.931,6.4,3.5,3481.3,3.354397547
1994-04-25,723.65,730.81,724.26,730.8,7246.931,6.4,3.5,3481.3,3.354397547
1994-04-26,732.51,734.21,731.9,734.21,7246.931,6.4,3.5,3481.3,3.354397547
1994-04-28,734.83,734.92,731.4,731.69,7246.931,6.4,3.5,3481.3,3.354397547
1994-04-29,731.38,733.84,728.93,733.84,7246.931,6.4,3.5,3481.3,3.354397547
1994-05-02,735.01,740.87,732.99,740.68,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-03,741.77,742.41,736.39,739.37,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-04,740.63,741.04,737.9,740.3,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-05,740.85,742.04,740.18,740.55,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-06,737.4,734.59,730.42,732.86,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-09,731.73,730.3,722.65,722.96,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-10,726.16,729.03,724.52,725.0,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-11,725.4,725.23,716.61,717.0,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-12,718.98,721.91,719.2,719.61,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-13,719.89,719.14,714.12,716.92,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-16,716.9,716.36,711.36,711.91,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-17,712.14,711.52,703.84,711.52,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-18,714.62,722.21,715.58,721.9,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-19,723.23,728.63,723.1,727.31,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-20,727.22,727.21,725.17,726.7,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-23,727.25,726.37,723.61,724.95,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-24,726.58,731.88,727.73,731.47,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-25,731.16,732.53,727.78,732.07,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-26,732.67,734.3,730.61,731.64,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-27,731.44,733.14,729.96,733.14,7246.931,6.1,3.5,3490.8,3.225532887
1994-05-31,732.71,735.19,730.78,735.19,7246.931,6.1,3.5,3490.8,3.225532887
1994-06-01,735.01,735.52,731.07,735.52,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-02,736.76,739.51,736.29,739.5,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-03,739.82,743.4,738.27,742.38,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-06,743.0,744.73,742.44,743.43,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-07,742.34,742.51,739.3,739.3,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-08,740.28,739.74,729.21,729.79,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-09,729.93,729.88,727.47,728.88,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-10,730.44,734.25,730.66,734.25,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-13,733.96,734.14,731.7,731.7,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-14,733.63,736.33,733.55,735.98,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-15,736.19,737.83,734.76,735.84,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-16,735.74,734.97,733.44,734.97,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-17,734.57,735.31,729.08,729.35,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-20,726.45,723.18,718.39,718.85,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-21,716.42,714.4,706.48,708.79,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-22,710.52,714.42,712.14,712.74,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-23,712.91,713.67,700.85,700.85,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-24,699.78,698.78,693.79,693.79,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-27,694.16,702.69,691.23,702.68,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-28,704.13,704.73,698.44,702.05,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-29,702.58,707.83,703.08,704.01,7246.931,6.1,3.5,3479.5,3.194738495
1994-06-30,705.75,706.48,702.6,705.96,7246.931,6.1,4.0,3479.5,3.194738495
1994-07-01,706.29,706.85,704.03,706.85,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-05,706.73,706.71,703.59,703.59,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-06,702.47,702.06,699.67,701.0,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-07,701.48,706.53,701.06,706.53,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-08,705.6,708.87,704.4,707.46,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-11,708.46,709.31,703.81,706.83,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-12,707.32,709.59,703.83,709.59,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-13,710.88,719.36,714.1,719.35,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-14,720.35,724.44,721.56,721.56,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-15,721.56,721.56,719.76,721.36,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-18,722.3,722.63,720.22,722.62,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-19,722.7,722.8,719.18,719.32,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-20,719.57,717.48,711.46,712.77,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-21,713.32,715.03,715.03,715.03,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-22,716.76,716.87,714.32,716.68,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-25,716.66,716.88,716.88,716.88,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-26,717.1,716.28,714.67,715.66,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-27,715.8,712.13,712.13,712.13,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-28,712.06,714.22,712.43,712.43,7331.075,6.1,4.0,3488.2,3.233880147
1994-07-29,713.93,722.16,716.33,722.16,7331.075,6.1,4.0,3488.2,3.233880147
1994-08-01,722.84,724.87,722.95,724.85,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-02,725.33,727.96,723.8,724.8,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-03,725.28,725.28,723.69,723.69,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-04,724.41,724.74,719.97,720.18,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-05,718.66,718.67,716.02,718.67,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-08,717.73,720.47,718.46,720.47,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-09,720.46,722.61,720.11,722.61,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-10,722.87,728.2,722.99,728.2,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-11,727.64,731.66,725.28,728.2,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-12,729.43,731.61,729.11,731.61,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-15,732.11,733.11,730.67,732.89,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-16,733.39,735.64,730.83,735.51,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-17,737.01,742.67,738.98,742.66,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-18,742.27,744.51,740.8,742.17,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-19,743.46,742.88,740.39,742.43,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-22,741.76,742.68,740.61,742.29,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-23,743.32,749.44,743.71,747.98,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-24,748.13,751.73,748.03,751.72,7331.075,6.0,4.0,3485.7,3.306714086
1994-08-25,752.19,756.18,751.57,754.8,7331.075,6.0,4.0,3485.7,3.306714086
